lng,num_ratings,tid,name,rating,features,elevGain,lat,elevMax,kml,length
-117.1519,0,gypsy-peak,"Gypsy Peak",0.0,lvad,1750,48.9457,7309,,16.0
-122.7614,1,frenchmans-bar,"Frenchman's Bar ",3.0,rlvd!,0,45.6855,210,,2.5
-120.7570,0,cowiche-mountain,"Cowiche Mountain",0.0,mad,1140,46.6598,2970,,7.0
-115.9360,1,pulaksi-tunnel-trail,"Pulaski Tunnel Trail",5.0,kd,,47.4586,,,4.0
-121.1470,4,mount-baldy,"Mount Baldy",4.0,,,47.3465,,,9.0
-122.9009,0,castle-rock-riverfront-trail,"Castle Rock Riverfront Trail",0.0,rfkd,,46.2649,150,,3.4
-122.6085,0,yelm-tenino-trail,"Yelm-Tenino Trail",0.0,rkd,0,46.9420,0,,29.0
-120.4584,0,baldy-mountain-1,"Baldy Mountain",0.0,rmvsd,,46.7952,3212,,5.0
-122.2070,2,green-lantern-trail,"Green Lantern Trail",3.0,lakd,33,47.8895,463,,2.8
-120.6306,0,silver-star-mountain-okanogan,"Silver Star Mountain (Okanogan)",0.0,vs,4500,48.5500,8876,,
-121.2898,0,klickitat-rail-trail-1,"Klickitat Rail Trail",0.0,,200,45.6972,1550,,31.0
-120.8261,0,box-spring-canyon,"Box Spring Canyon",0.0,,900,46.8710,,,9.5
-117.5508,0,riverside-state-park-deep-creek-canyon,"Riverside State Park - Deep Creek Canyon",0.0,rofmvapkd,968,47.7539,2165,,5.5
-122.0098,0,lake-tye,"Lake Tye",0.0,lfmkd,9,47.8625,45,,2.0
-122.1167,5,multnomah-falls,"Multnomah Falls",3.6,rwfmkd,100,45.5774,611,,1.2
-121.5917,4,copper-ridge-loop,"Copper Ridge Loop",4.0,rlvsape,8600,48.9102,6260,,34.0
-121.6748,29,mailbox-peak,"Mailbox Peak",4.1,fvs,4000,47.4675,4822,http://wta.org/kml/mailbox-peak.kmz,9.4
-122.6439,1,john-tursi-trail,"John Tursi Trail",4.0,coapkd,600,48.4170,,,2.2
-122.6213,1,mccormick-forest-park,"McCormick Forest Park",2.0,ofakd,200,47.3512,400,,3.0
-122.4081,0,fallen-leaf-lake-trail,"Fallen Leaf Lake",0.0,lakd,,45.5998,,,1.4
-121.5842,0,dalles-ridge-snowshoe,"Dalles Ridge Snowshoe",0.0,rk,1800,47.0923,4000,,8.0
-117.1685,2,puffer-butte,"Field Springs State Park - Puffer Butte",4.0,fvskd,,46.0801,,,4.4
-117.1211,0,mckenzie-conservation-area,"McKenzie Conservation Area",0.0,lfmvakd,200,47.8013,2400,,5.0
-122.2980,0,terrace-creek-park,"Terrace Creek Park",0.0,fmakd,80,47.7874,440,,2.0
-122.9127,0,capitol-lake-north-basin-shoreline-trail-and-sidewalk-loop-marathon-park-heritage-park,"Capitol Lake Trails (Marathon Park and Heritage Park)",0.0,lvkd,,47.0369,,,5.7
-120.7310,0,rainbow-mcalester-loop,"Rainbow-McAlester Loop",0.0,lmape,6650,48.5076,6300,,31.5
-121.6304,0,granite-lakes-connector-trail,"Granite Creek Connector Trail",0.0,rfv,900,47.5047,,,2.6
-122.9428,2,lake-sacajawea,"Lake Sacajawea",4.5,lofkd,,46.1292,,,3.5
-121.6844,2,sultan-river-canyon-trail,"Sultan River Canyon Trail",3.5,rwk,850,47.9733,,,4.2
-121.3604,0,mount-thomson,"Mount Thomson",0.0,,,47.4724,,,
-120.6306,0,big-snagtooth,"Big Snagtooth",0.0,,4000,48.5480,8330,,
-122.2614,0,kalama-river,"Kalama River",0.0,rloak,500,46.1695,2500,,8.0
-122.6556,2,trail-of-ten-falls,"Silver Falls State Park",5.0,wofmak,800,44.8777,,,8.7
-117.1315,0,burping-brook-smith-gap-loop,"Mount Spokane - Burping Brook-Smith Gap Loop",0.0,mvakd,500,47.8857,4400,,5.0
-117.6562,2,quartzite-mountain,"Quartzite Mountain",4.0,mvsd,,48.2738,3714,,3.0
-122.8460,0,sunrise-rock,"Sunrise Rock",0.0,,280,48.6480,660,,1.4
-123.0413,0,boundary-bay-regional-park,"Boundary Bay Regional Park",0.0,,0,49.0159,10,,2.0
-118.1412,0,sherman-point-loop,"Sherman Point Loop",0.0,rmapd,200,48.5852,1475,,3.0
-122.3311,0,picnic-point,"Picnic Point",0.0,vsakd,,47.8805,,,1.0
-122.8846,0,upright-head-preserve,"Upright Head Preserve",0.0,,300,48.5688,160,,1.2
-123.0736,3,tunnel-creek-dosewallips-trailhead,"Tunnel Creek - Dosewallips Trailhead",5.0,rovpd,4550,47.7389,5050,,6.4
-123.1369,1,upper-dungeness-river,"Upper Dungeness River",4.0,roekd,600,47.8776,3100,,6.8
-122.8891,0,watershed-park,"Watershed Park",0.0,roakd,150,47.0285,300,,1.4
-121.5884,0,philadelphia-mountain,"Philadelphia Mountain",0.0,,,47.7818,,,
-122.6448,0,deception-pass-state-park-pass-lake,"Deception Pass State Park - Pass Lake",0.0,lakd,,48.4171,,,3.4
-121.0971,4,mount-daniel,"Mount Daniel",4.0,vs,,47.5434,,,
-123.4260,1,peabody-creek-trail,"Peabody Creek Trail",4.0,rmkd,800,48.0993,1100,,5.6
-122.3858,0,lily-lizard-lake-loop,"Lily and Lizard Lake Loop",0.0,lwomvapekd,1400,48.6170,2120,,7.2
-121.0386,5,"image-lake-via-miners ridge","Image Lake via Miners Ridge",4.0,lomvped,4400,48.1921,6000,,31.8
-122.5455,0,columbia-springs,"Columbia Springs ",0.0,lmakd!,10,45.5994,20,,0.3
-122.1525,6,goat-creek-1,"Goat Creek",4.2,rwokd,400,46.4305,2400,,11.0
-124.0438,4,leadbetter-point-state-park-dune-forest-loop,"Leadbetter Point State Park - Dune Forest Loop",1.5,cakd,60,46.6070,35,,2.9
-121.7365,1,moraine-trail,"Moraine Trail",5.0,rmvp,400,46.7864,5850,,2.2
-120.7353,0,joe-watt-canyon,"Joe Watt Canyon",0.0,,1000,47.0711,3100,,6.0
-121.4064,0,pyramid-peak,"Pyramid Peak",0.0,,1000,47.1157,5715,,6.5
-123.0243,0,frazer-homestead-preserve,"Frazer Homestead Preserve",0.0,,80,48.4649,210,,2.6
-123.5483,0,goldstream-provincial-park-grand-loop,"Goldstream Provincial Park: Grand Loop",0.0,,1110,48.4799,510,,5.6
-123.7020,0,coast-trail-mount-maguire-loop,"Coast Trail: Mount Maguire Loop",0.0,,2600,48.3534,879,,10.2
-123.1479,0,bell-point-and-english-camp,"Bell Point and English Camp",0.0,,50,48.5865,50,,1.7
-121.7426,0,bear-lake-3,"Bear Lake",0.0,,475,45.6363,4100,,2.4
-118.5216,0,midnight-mountain,"Midnight Mountain",0.0,,2250,48.7285,6150,,10.6
-117.0586,1,split-creek-trail,"Liberty Lake Regional Park - Split Creek Trail",3.0,fmakd,,47.6311,,,4.1
-120.8725,4,teanaway-peak-genes-peak,"Teanaway Peak/Gene's Peak",3.0,vs,,47.3892,6779,,
-122.2601,6,blue-horse-trail,"Blue Horse Trail",2.5,lmvae,1250,46.1691,4000,,10.4
-117.1076,1,john-wayne-trail-tekoa,"John Wayne Trail - Tekoa Trailhead",4.0,fmkd,,47.2227,,,
-116.9589,0,mccroskey-memorial-state-park,"McCroskey Memorial State Park",0.0,kd,,47.0752,,,
-122.3554,4,lookout-mountain-forest-preserve,"Lookout Mountain Forest Preserve",3.0,rlwmkd,,48.7191,,,2.2
-121.6349,1,indian-bar-summerland-traverse,"Indian Bar - Summerland Traverse",5.0,wmvape,4400,46.7656,6800,,34.0
-121.8654,1,blue-lake-3,"Blue Lake",3.0,lfmvkd,,46.2303,5200,,5.2
-122.4422,0,iverson-spit,"Iverson Spit",0.0,cfmvakd,,48.2111,,,1.0
-122.1310,0,phantom-lake-loop,"Phantom Lake Loop",0.0,lfkd,130,47.5924,370,,3.2
-121.7351,0,wonderland-trail-thru-hike,"Wonderland Trail",0.0,rlwomvape,22000,46.7849,6750,,93.0
-121.6748,99,mailbox-peak-old-trail,"Mailbox Peak - Old Trail",4.3,omvsd,4000,47.4674,4822,,5.2
-120.6936,1,hock-mountain,"Hock Mountain",3.0,ofmvsap,5000,48.5091,7750,,16.0
-122.3609,1,yost-park,"Yost Park",2.0,fmakd,220,47.8085,360,,1.5
-122.0085,6,adventure,"Adventure Trail",2.2,lkd!,300,47.5264,800,,1.4
-120.4787,8,abernathy-pass,"Abernathy Pass via Cedar Creek",3.8,wfped,3400,48.5792,6400,,18.0
-122.3400,7,alger-alp-south-route,"Alger Alp (South Route)",3.1,vskd,1000,48.6200,1350,,4.0
-121.9607,0,aldrich-butte,"Aldrich Butte",0.0,rmvkd!,1129,45.6554,3400,,3.6
-121.8434,6,allen-mountain,"Allen Mountain",4.0,,,46.6564,,,
-121.9421,2,alki-crest,"Alki Crest",2.5,sp!,,46.9819,,,
-122.1361,7,abraham,"Windy Ridge and Plains of Abraham",3.9,mvp,1400,46.2489,4850,,8.8
-121.4703,0,abiel-peak,"Abiel Peak",0.0,,,47.3528,,,
-121.5528,9,adams-creek-meadows,"Adams Creek Meadows",3.8,rwmv,2300,46.2884,6840,,8.0
-121.1755,3,1308.2,"Domerie Divide Trail",3.3,,,47.2669,,,
-121.1500,0,1063-surprise-mtn,"Surprise Mountain",0.0,lspe,,47.7065,6330,,
-121.3738,11,alaska-lake,"Gold Creek - Alaska Lake",2.5,rlwved,2024,47.4011,4624,,14.0
-122.5865,1,ala-spit,"Ala Spit",4.0,cvakd,10,48.3987,,,1.0
-124.6824,6,allens-bay,"Allens Bay",1.8,,,48.0389,,,
-120.8207,2,aasgard-pass,"Aasgard Pass",3.5,rlwfvp,4400,47.5279,7800,,12.2
-120.7733,5,agnes-creek,"Agnes Creek",3.2,,,48.2007,,,
-121.3736,3,alaska-lake-snowshoe,"Alaska Lake Snowshoe",3.3,rl!,1600,47.4017,4200,,12.0
-121.7350,5,alta-vista-loop,"Alta Vista Loop",3.0,mvak,560,46.7860,5960,,1.5
-120.8403,5,agnes-gorge,"Agnes Gorge",3.0,rfmvak,300,48.3807,2000,,5.5
-121.3894,5,45-mile-sheep-drive,"45 Mile Sheep Drive",4.0,,,47.3847,,,
-121.2889,3,amabilis-mt,"Amabilis Mountain Snowshoe",3.0,vsa,2100,47.2965,4570,,9.5
-117.5208,7,abercrombie,"Abercrombie Mountain Trail",2.6,mvsd,2350,48.9060,7300,,7.3
-120.7944,7,alpine-lakes-high-route,"Alpine Lookout",3.3,mvapd,2600,47.7923,6235,,10.0
-120.5195,0,abernathy-peak,"Abernathy Peak",0.0,,,48.4352,,,
-123.4195,2,grand-valley-via-grand-pass,"Grand Valley via Grand Pass",4.0,lmvsp,4070,47.9396,6450,,12.0
-123.1905,0,dungeness-recreation-area,"Dungeness Recreation Area",0.0,cvaekd,0,48.1413,,,3.0
-117.1247,1,three-peaks-loop,"Mount Spokane State Park - Three Peaks Loop",4.0,ofmvsad,2858,47.9046,5883,,12.6
-121.3273,4,kettle-creek,"Kettle Creek",4.5,,,46.9437,,,
-121.5924,5,kelcema-lake,"Kelcema Lake",3.8,lakd,29,48.1154,3040,,1.2
-121.0859,4,lake-creek,"Lake Creek",2.5,,,47.9182,,,
-120.8918,3,lake-donald-central-cascades-stevens-pass-west,"Lake Donald",2.3,lwfmved,,47.7331,,,
-121.4133,4,kendall-peak,"Kendall Peak",3.0,,2800,47.4279,5784,,9.2
-121.3761,3,kendall-peak-lakes,"Kendall Peak Lakes",2.3,rlwvd,2030,47.4285,4500,,7.0
-121.5523,2,kelcema-lake-snowshoe,"Lake Kelcema Snowshoe",3.0,lva!,1600,48.0849,3182,,10.0
-121.4134,47,kendall-katwalk,"Kendall Katwalk",4.0,ofmvpd,2600,47.4287,5400,,12.0
-120.2317,0,keystone-ridge,"Keystone Ridge",0.0,mvs,,47.6475,,,8.4
-122.4531,2,lake-padden-park,"Lake Padden Park",4.0,loakd,400,48.7021,800,,7.7
-124.6679,34,lake-ozette,"Cape Alava Loop (Ozette Triangle)",4.1,cae!,100,48.1536,350,,9.4
-118.3800,1,king-mountain,"King Mountain",3.0,,,48.7424,,,
-120.8210,15,lake-stuart,"Lake Stuart",3.5,love,1665,47.5277,5065,,9.0
-121.5738,239,lake-serene,"Lake Serene - Bridal Veil Falls",4.5,lwmvkd!,2000,47.8090,2521,,8.2
-121.2918,5,klickitat-rail-trail,"Klickitat Rail Trail - Klickitat River",4.0,rfmad,200,45.6947,350,,10.5
-121.0943,4,lake-clarice,"Lake Clarice",2.0,,,47.5421,,,
-120.7658,4,klonaqua-lakes,"Klonaqua Lakes",3.0,,,47.5502,,,
-121.0303,4,labyrinth-mountain,"Labyrinth Mountain",2.8,,,47.8279,,,
-121.3952,7,kendall-peak-lakes-snowshoe,"Kendall Peak Lakes Snowshoe",4.1,lvd!,1700,47.3978,4400,,9.0
-118.4845,8,kettle-crest-north,"Kettle Crest North",3.5,ofmvsaped,5200,48.6091,7135,,29.0
-121.0876,2,kodak-peak,"Kodak Peak",4.0,mvsp,420,47.9184,6121,,18.0
-121.6146,8,lake-isabel,"Lake Isabel",3.1,l,,47.8486,,,7.0
-123.1523,10,lake-constance,"Lake Constance",3.2,,3300,47.7333,4650,,4.0
-121.8876,7,lake-george,"Lake George",2.7,rlwovek,930,46.7834,,,9.2
-121.2395,4,kindy-creek,"Kindy Creek",2.5,,,48.4697,,,
-120.7914,9,lake-ann-1,"Lake Ann",3.4,lmvpe,2200,47.5465,6500,,8.2
-121.4805,13,kelly-butte,"Kelly Butte",3.8,fmvsa,900,47.1625,5409,,3.4
-121.8645,5,knapsack-pass,"Knapsack Pass",3.0,lfmvp,1300,46.9332,6200,,2.9
-123.4609,11,klahhane-ridge,"Klahhane Ridge",4.5,mvsap,1700,47.9871,6050,,5.0
-121.3474,3,lake-laura-backdoor,"Lake Laura Backdoor",3.0,rlwomvpe,1000,47.3906,4800,,3.0
-120.8139,6,lake-caroline,"Lake Caroline",2.7,la,3100,47.5360,6300,,11.5
-121.7457,176,lake-22,"Lake Twentytwo - Lake 22",4.2,rlwomvakd,1350,48.0770,2400,,5.4
-121.5196,6,lake-elizabeth,"Lake Elizabeth",2.7,mkd,50,47.8011,2900,,0.7
-120.8330,7,lake-ethel,"Lake Ethel",3.3,lofmvaed,3500,47.7722,5735,http://wta.org/kml/lake-ethel.kmz,9.5
-121.1825,5,knox-creek,"Thorp Mountain via Knox Creek",2.2,,,47.3566,,,
-121.2079,4,kelley-creek,"Kelley Creek",3.2,lomv,,47.7323,,,
-123.5526,1,lake-aldwell-overlook-trail,"Lake Aldwell Overlook Trail",4.0,crkd,,48.0977,,,
-122.3920,1,lacamas-lake-park,"Lacamas Park - Lacamas Creek",5.0,rlwfmakd!,350,45.5894,400,,4.5
-120.8207,1,little-annapurna,"Little Annapurna",5.0,,,47.5280,,,
-120.1795,2,little-bear-trail,"Little Bear Trail",4.0,lmaekd,250,47.8670,1350,,2.3
-121.7372,6,lakes-trail,"Lakes Trail",3.8,lwvap,1550,46.7858,5800,,5.2
-117.5316,6,little-pend-oreille,"Mill Butte - Little Pend Oreille",2.3,rosakd,600,48.6238,2619,,4.5
-121.6049,0,little-mason-lake,"Little Mason Lake",0.0,,,47.4560,,,
-121.7748,5,lemei-lake,"Lemei Lake",2.8,lmakd,500,46.0184,5100,,5.0
-121.8693,6,layser-cave,"Layser Cave",2.2,ovkd,100,46.4597,2400,,0.2
-121.2486,5,little-kachess,"Little Kachess",3.0,,,47.3593,,,
-121.7469,4,lake-twentytwo-snowshoe,"Lake Twentytwo / Lake 22 Snowshoe",2.8,lv,1200,48.0776,2440,,5.0
-122.0403,0,lake-wilderness-park,"Lake Wilderness Park",0.0,,,47.3799,,,
-123.5940,6,lake-sylvia-state-park,"Lake Sylvia State Park",2.5,laekd,30,46.9973,170,,5.0
-121.5369,6,little-ranger-peak,"Little Ranger Peak via Ranger Creek",3.2,ofvakd,2500,47.0243,5010,,12.0
-123.3821,5,lillian-ridge,"Lillian Ridge",3.8,vpk,200,47.9180,6100,,4.0
-121.9325,42,lime-kiln,"Lime Kiln Trail",3.5,rofkd!,625,48.0774,750,http://wta.org/kml/lime-kiln.kml,7.0
-121.1206,3,little-bald-mountain,"Little Bald Mountain",2.7,,,46.9815,,,
-121.6874,5,lake-wapiki,"Lake Wapiki",3.8,lmped,100,46.0303,5100,,7.0
-122.1172,0,larch-mountain,"Larch Mountain",0.0,mvsekd,4000,45.5776,4050,,14.4
-122.3176,4,little-mashel-falls,"Pack Forest - Little Mashel Falls",4.0,rwoa,500,46.8432,1100,,5.0
-121.0651,1,lichtenberg-mountain,"Lichtenberg Mountain",5.0,,,47.7989,,,
-121.5571,6,laughingwater-creek,"Laughingwater Creek to Three Lakes",3.0,le,2800,46.7516,4880,,12.0
-121.7063,6,little-huckleberry,"Little Huckleberry Mountain",3.5,fvs,1800,45.9042,4781,,5.0
-123.8641,7,little-divide,"Mink Lake to Little Divide",3.0,rlwomvape,2500,47.9693,4130,,15.6
-119.4938,6,lenore-lake-caves,"Lenore Lake Caves",3.5,ma!,200,47.5174,1300,,1.5
-122.1756,1,langus-riverfront-park,"Langus Riverfront Park",2.0,rakd,,48.0002,,,3.0
-121.5080,1,lennox-5894-attempt,"Lennox Mountain",4.0,rlvs,,47.6744,5894,,
-120.6470,1,larch-lakes-entiat,"Larch Lakes (Entiat)",4.0,lfsp,2600,48.0238,5750,,16.0
-122.2671,11,lakes-trail-1,"Lakes Trail",3.3,lva,500,46.2915,3000,,8.0
-120.2197,0,lewis-butte,"Lewis Butte",0.0,mvd,1000,48.5071,3346,,3.0
-124.0456,0,leadbetter-point-state-park-hines-marsh,"Leadbetter Point State Park - Hines Marsh",0.0,,,46.5979,,,
-122.3028,3,little-mountain-park,"Little Mountain Park",3.3,fvkd,300,48.3985,934,,10.0
-120.3179,4,larch-creek,"Larch Creek",3.2,rve,,48.7825,,,
-121.9436,2,lingering-trail,"Lingering Trail",2.0,d,400,47.5304,1250,,1.0
-121.2810,4,lemah-meadow,"Lemah Meadow",3.0,,,47.4623,,,
-122.4186,4,lily-lake-trail,"Lily Lake and Lizard Lake",2.8,lved,1080,48.5715,1980,,8.2
-122.6449,5,little-cranberry-lake-anacortes-community-forest-lands,"Little Cranberry Lake",3.0,clfmad,125,48.5042,250,,1.5
-121.0136,4,lanham-lake,"Lanham Lake",2.2,lv,1140,47.7716,4140,,3.2
-121.0125,9,lanham-lake-snowshoe,"Lanham Lake Snowshoe",3.4,lf!,1100,47.7727,4100,,3.2
-120.8497,0,lake-victoria,"Lake Victoria",0.0,,,47.6076,,,
-121.7563,96,little-si,"Little Si",3.5,vkd!,1300,47.4878,1550,http://wta.org/kml/little-si.kmz,4.7
-123.0419,6,little-quilcene-river,"Little Quilcene River",3.3,mvsap,2180,47.8866,6200,,6.8
-121.9065,8,lewis-river-falls,"Lewis River Falls",4.0,rkd,450,46.1022,1300,,8.8
-121.5291,3,little-saint-helens,"Little Saint Helens",2.7,vs!,1200,47.3691,4582,,
-121.3790,6,little-joe-lake,"Joe Lake",4.5,lomve,2235,47.3958,4625,,16.0
-121.5999,6,lilly-basin,"Johnson Peak-Lily Basin",3.5,m,1900,46.5641,6100,,12.0
-122.0890,11,lava-canyon,"Lava Canyon",3.8,rwkd,1600,46.1654,2800,,5.0
-123.1512,47,lena-lake,"Lena Lake",4.1,lwomvekd,1300,47.5997,2000,,7.2
-120.8096,4,lake-wenatchee-state-park-shore-trail,"Lake Wenatchee State Park",2.8,rlvekd,75,47.8238,1950,,2.5
-121.9353,4,lava-butte,"Lava Butte",3.2,rm,1100,45.9487,2400,,2.5
-122.1119,4,licorice-fern,"Licorice Fern Trail",3.5,womad,200,47.5028,700,,3.8
-120.8286,5,little-giant,"Little Giant Pass",3.2,rmvp,4000,48.0258,6409,,10.0
-122.3927,2,lincoln-park,"Lincoln Park",4.0,cokd,160,47.5315,160,,1.9
-121.0323,1,lichtenwasser-lake-snowshoe,"Lichtenwasser Lake Snowshoe",3.0,,,47.7845,,,
-124.0521,5,leadbetter-state-park-leadbetter-point,"Willapa National Wildlife Refuge - Leadbetter Point",3.2,ck,50,46.5970,35,,10.6
-120.2900,7,libby-lake,"Libby Lake",3.1,lfvp,3320,48.2759,7618,,11.0
-121.0883,27,lake-valhalla,"Lake Valhalla",4.3,rwfsk,1500,47.7479,5050,,7.0
-122.2177,1,latourell-falls,"Latourell Falls",2.0,w,540,45.5387,600,,2.3
-118.7412,4,lakeview-ranch,"Lakeview Ranch",3.8,la,600,47.4138,1800,,13.0
-123.5011,5,little-river,"Little River",2.2,romvp,,48.0571,5600,,16.0
-120.8437,10,larch-lake,"Larch Lake",3.5,lwmvp,2450,47.7283,6078,,12.0
-121.0343,2,lake-valhalla-snowshoe,"Lake Valhalla Snowshoe",4.0,lv!,1700,47.7847,4800,,13.0
-117.4211,3,little-spokane-river,"Riverside State Park - Little Spokane River",1.7,rak,1010,47.7713,2459,,6.8
-121.5511,4,lake-vicente,"Lake Vicente",3.0,l,,47.5430,,,
-123.1502,3,lime-kiln-state-park,"Lime Kiln State Park",3.7,ck,50,48.5158,,,1.2
-123.1456,4,lena-lake-valley-of-silent-men-snowshoe,"Lena Lake - Valley of Silent Men Snowshoe",2.8,o,2000,47.6009,2800,,10.0
-122.3090,5,lake-whatcom-trail,"Lake Whatcom Trail",3.6,lwofvakd,100,48.7302,,,6.2
-122.3175,13,lunds-gulch-meadowdale-county-park,"Lunds Gulch / Meadowdale Beach Park",3.4,crvd,425,47.8558,425,,2.5
-121.3803,12,lower-gold-creek-basin-snowshoe,"Lower Gold Creek Basin Snowshoe",3.4,lvkd!,400,47.3895,3000,,4.0
-122.1363,13,loowit,"Loowit Trail",3.4,rwmvpe,6000,46.2497,4800,,28.0
-120.9406,5,manastash-lake-1350,"Manastash Lake",3.6,lfmaekd,2100,47.0248,5063,,8.0
-123.7326,4,lower-petes-creek,"Lower Pete's Creek",2.5,rokd,1000,47.4570,1500,,2.0
-121.4424,3,lower-tuscohatchie-lake-1011,"Lower Tuscohatchie Lake ",4.7,,,47.4133,,,
-123.1764,7,main-fork-dosewallips-river,"Main Fork Dosewallips River",4.7,,,47.7378,,,
-120.5127,5,lost-river,"Lost River",2.8,rmad,300,48.6562,2700,,8.0
-121.0148,6,little-wenatchee-river,"Little Wenatchee Gorge",3.3,rek,250,47.8749,2500,,3.0
-120.8404,0,little-wenatchee-river-road-snowshoe,"Little Wenatchee River Road Snowshoe",0.0,!,,47.8391,,,
-120.4271,4,lower-mad-river,"Lower Mad River Valley",3.2,romae,300,47.7589,2000,,6.5
-120.3113,4,louie-trail,"Louie Trail",2.2,,,46.5702,,,
-120.9406,12,manastash-ridge,"Manastash Ridge",3.7,mvp!,1700,47.0248,,,4.0
-120.9272,5,lost-lake,"Whitepine Creek",2.4,rov,400,47.7706,3200,,5.0
-122.2270,2,luther-burbank-park,"Luther Burbank Park",3.5,clfmkd,120,47.5890,120,,3.0
-120.8437,6,loch-eileen,"Lake Julius and Loch Eileen",2.5,lwfm,1400,47.7283,5508,,7.0
-121.5792,2,little-tahoma,"Little Tahoma",2.5,,,46.8938,,,
-121.4036,3,maintenance-shed-road,"Maintenance Shed Road",2.3,vspkd!,400,46.6343,4700,,7.0
-118.2337,4,log-flume,"Log Flume",3.2,,0,48.5817,,,0.4
-120.6270,4,lone-fir,"Lone Fir",4.5,rk,,48.5799,,,2.0
-123.0946,7,lower-dungeness-river,"Lower Dungeness River",3.6,rod,1000,47.9307,2500,,12.6
-123.8358,4,lunch-lake,"Lunch Lake",3.5,lmve,,47.9553,,,
-121.4693,0,low-mountain,"Low Mountain",0.0,s,3300,47.4348,5420,,6.0
-123.3297,9,lower-south-fork-skokomish-river,"Lower South Fork Skokomish River",3.2,rwvaed!,800,47.4190,900,,8.5
-119.2017,5,madison-falls,"Madison Falls",2.4,wofmk,,35.2243,,,0.2
-120.1846,5,lookout-mountain-lookout-okanogan,"Lookout Mountain Lookout - Methow",4.2,mvs,1100,48.3241,5518,,3.0
-121.2938,3,lookout-mountain-1,"Lookout Mountain Lookout",3.7,mvs,4500,48.5372,5719,,9.4
-121.4751,5,lost-lake-1,"Lost Lake",3.4,,,47.1054,,,
-121.3492,7,lost-creek-ridge,"Lost Creek Ridge",4.6,,,48.0958,,,
-123.1229,4,living-legacy-interpretive-trail,"Living Legacy Interpretive Trail",2.8,k,,47.5954,,,1.5
-122.9649,6,lower-big-quilcene-river,"Lower Big Quilcene River",3.7,rome,800,47.7835,2000,,10.0
-122.3324,3,lynndale-loop,"Lynndale Loop",2.0,kd,,47.8302,,,1.0
-122.1925,3,lowell-riverfront-park-trail,"Lowell Riverfront Park Trail",3.7,rfvakd,0,47.9478,,,3.0
-120.3108,4,lower-railroad-creek,"Lower Railroad Creek",3.5,,,47.9869,,,
-122.1442,3,loowit-falls,"Loowit Falls",5.0,lwmv,800,46.2376,,,9.2
-120.6578,5,magnet-creek,"Magnet Creek",2.8,mvpd,2300,47.4104,4400,,6.0
-122.0771,0,maple-falls-trail,"Maple Falls Trail",0.0,,,48.9245,,,
-120.5312,9,louis-lake,"Louis Lake",3.6,lomve,2300,48.4395,5351,,10.5
-121.6323,2,mallardy-ridge-snowshoe,"Mallardy Ridge Snowshoe",3.0,vp!,1900,48.0654,3500,,10.0
-120.9372,9,longs-pass,"Longs Pass",4.1,mvk,2100,47.4367,6250,,5.0
-121.4204,13,lodge-lake,"Lodge Lake",3.8,lkd,500,47.4273,3500,,3.0
-121.9475,8,lower-falls-creek,"Lower Falls Creek Trail",3.5,rwok,800,45.9080,2200,,5.0
-124.0625,5,long-beach-boardwalk,"Long Beach Boardwalk",2.8,,,46.3306,,,
-123.8499,6,lovers-lane-loop,"Lover's Lane Loop",3.3,rwofek,,47.9622,,,5.8
-121.7240,5,louise-lake,"Louise Lake",2.8,lpk,300,46.7689,4880,,2.0
-121.3866,2,lundin-peak-trail,"Lundin Peak",3.5,mvsp,700,47.4560,6000,,
-123.7884,13,marymere-falls,"Marymere Falls",3.7,rwok,500,48.0578,1100,,1.8
-121.7350,7,mazama-ridge,"Mazama Ridge Snowshoe",4.3,lvp!,900,46.7860,5700,,6.0
-121.9467,2,middle-fork-nooksack-river-snowshoe,"Middle Fork Nooksack River Snowshoe",1.5,rova!,900,48.7462,3000,,7.0
-120.8380,2,mcgregor-mountain-trail,"McGregor Mountain Trail",2.0,lmvs,6200,48.3801,8122,,16.0
-120.6669,6,middle-fork-pasayten-river,"Middle Fork Pasayten River",3.0,rvsped,,48.7326,,,46.0
-121.6067,4,marten-creek-snowshoe,"Marten Creek Snowshoe",2.5,o,1300,48.0719,2800,,7.5
-121.9333,5,middle-tiger,"Middle Tiger",4.0,osad,1127,47.4669,2607,,9.0
-120.9186,4,miller-creek-falls,"Miller Creek Falls",3.2,,,48.7068,,,
-120.8848,11,merritt-lake,"Merritt Lake and Lost Lake",3.7,lofvpd,2100,47.7912,5023,,5.5
-121.8124,5,mildred-point,"Mildred Point",4.6,womvp,3135,46.7517,5900,,7.0
-120.7858,5,miller-peak,"Miller Peak",2.4,ma,3200,47.3685,6400,,8.0
-122.8366,9,mary-e-theler-wetlands-nature-preserve,"Mary E. Theler Wetlands Nature Preserve",3.1,fak!,50,47.4381,50,,3.5
-119.4383,0,mclaughlin-canyon-trail,"McLaughlin Canyon Trail",0.0,rfmak,200,48.6513,,,3.0
-122.0782,7,meta-lake,"Meta Lake",3.3,lvk,0,46.2960,3625,,0.6
-123.0408,45,marmot-pass-upper-big-quilcene,"Marmot Pass - Upper Big Quilcene",4.3,rwomvapekd,3489,47.8278,6000,,11.5
-121.0515,4,meadow-creek,"Meadow Creek",3.0,,,47.5610,,,
-123.0042,11,mclane-creek,"Capitol State Forest - McLane Creek",4.1,lfakd,50,47.0008,60,,1.5
